newton;densite sigma 0.02 s 0.00552496;2D;6;391;120.196;1.327299e-09;4.693262e-14
newton;densite sigma 0.02 s 0;2D;0;392;120.437;6.702475e-01;2.755027e-04
newton;densite sigma 0.02 s 0;2D;1;395;121.388;5.643425e-01;2.051511e-04
newton;densite sigma 0.02 s 0;2D;2;396;121.990;1.449711e+00;3.412540e-05
newton;densite sigma 0.02 s 0;2D;3;397;122.526;3.180627e-01;5.015121e-06
newton;densite sigma 0.02 s 0;2D;4;398;123.062;2.973296e-02;3.633866e-07
newton;densite sigma 0.02 s 0;2D;5;399;123.609;3.363590e-04;3.855556e-09
newton;densite sigma 0.02 s 0;2D;6;400;124.164;4.430233e-08;5.080771e-13
newton essai-limites;densite sigma 0.02 s 0.5;2D;0;1;0.247;4.450341e+00;7.168240e-04
newton essai-limites;densite sigma 0.02 s 0.5;2D;1;3;1.145;2.890358e+00;4.418934e-04
newton essai-limites;densite sigma 0.02 s 0.5;2D;2;4;1.754;1.156348e+00;5.140475e-05
newton essai-limites;densite sigma 0.02 s 0.5;2D;3;5;2.413;1.850531e+00;8.899895e-06
newton essai-limites;densite sigma 0.02 s 0.5;2D;4;6;3.073;6.636458e-01;3.721580e-06
newton essai-limites;densite sigma 0.02 s 0.5;2D;5;7;3.588;2.815749e-01;1.366758e-06
newton essai-limites;densite sigma 0.02 s 0.5;2D;6;8;4.329;5.056315e-03;2.473308e-08
newton essai-limites;densite sigma 0.02 s 0.5;2D;7;9;4.891;6.369071e-06;3.273530e-11
newton essai-limites;densite sigma 0.02 s 0.5;2D;8;10;5.384;1.632964e-10;1.075608e-15
newton essai-limites;densite sigma 0.02 s 0.353557;2D;0;11;5.524;3.738596e-01;1.914509e-04
newton essai-limites;densite sigma 0.02 s 0.353557;2D;1;12;6.015;6.171952e-02;1.288657e-05
newton essai-limites;densite sigma 0.02 s 0.353557;2D;2;13;6.613;7.794765e-04;1.018720e-07
newton essai-limites;densite sigma 0.02 s 0.353557;2D;3;14;7.123;1.623965e-07;1.453444e-11
newton essai-limites;densite sigma 0.02 s 0.250005;2D;0;15;7.341;4.195272e-01;2.420948e-04
newton essai-limites;densite sigma 0.02 s 0.250005;2D;1;16;8.090;7.854636e-02;1.858224e-05
newton essai-limites;densite sigma 0.02 s 0.250005;2D;2;17;8.890;1.536870e-03;2.163371e-07
newton essai-limites;densite sigma 0.02 s 0.250005;2D;3;18;9.639;6.789651e-07;6.761400e-11
newton essai-limites;densite sigma 0.02 s 0.176782;2D;0;19;9.800;6.066013e-01;4.729511e-04
newton essai-limites;densite sigma 0.02 s 0.176782;2D;1;20;10.606;2.867600e-01;5.768641e-05
newton essai-limites;densite sigma 0.02 s 0.176782;2D;2;21;11.329;1.977706e-02;1.649963e-06
newton essai-limites;densite sigma 0.02 s 0.176782;2D;3;22;12.112;1.181015e-04;6.109562e-09
newton essai-limites;densite sigma 0.02 s 0.176782;2D;4;23;12.834;4.223835e-09;1.618686e-13
newton essai-limites;densite sigma 0.02 s 0.125005;2D;0;24;13.088;8.687098e-01;1.093416e-03
newton essai-limites;densite sigma 0.02 s 0.125005;2D;1;25;13.753;4.947263e+00;5.211974e-04
newton essai-limites;densite sigma 0.02 s 0.125005;2D;2;26;14.427;1.452116e+00;9.594136e-05
newton essai-limites;densite sigma 0.02 s 0.125005;2D;3;27;15.091;3.104587e-01;1.265801e-05
newton essai-limites;densite sigma 0.02 s 0.125005;2D;4;28;15.766;2.661960e-02;7.768082e-07
newton essai-limites;densite sigma 0.02 s 0.125005;2D;5;29;16.437;2.316779e-04;4.971903e-09
newton essai-limites;densite sigma 0.02 s 0.125005;2D;6;30;17.012;1.565108e-08;2.381383e-13
newton essai-limites;densite sigma 0.02 s 0.0883926;2D;0;31;17.214;9.791039e-01;1.593207e-03
newton essai-limites;densite sigma 0.02 s 0.0883926;2D;1;33;18.041;3.556768e+00;1.329284e-03
newton essai-limites;densite sigma 0.02 s 0.0883926;2D;2;35;19.013;1.938576e+00;6.212386e-04
newton essai-limites;densite sigma 0.02 s 0.0883926;2D;3;36;19.705;4.581952e-01;5.258511e-05
newton essai-limites;densite sigma 0.02 s 0.0883926;2D;4;37;20.365;5.129227e-02;7.568737e-07
newton essai-limites;densite sigma 0.02 s 0.0883926;2D;5;38;21.025;7.777313e-04;8.873470e-09
newton essai-limites;densite sigma 0.02 s 0.0883926;2D;6;39;21.688;1.895651e-07;2.192159e-12
newton essai-limites;densite sigma 0.02 s 0.0625036;2D;0;40;21.972;9.975289e-01;1.693752e-03
newton essai-limites;densite sigma 0.02 s 0.0625036;2D;1;42;22.992;9.938496e-01;1.676512e-03
